Transaction ID,Amount,Date,Description
3150483,"-$2,486.33",10/29/2021 10:54:34,Ab iusto perspiciatis necessitatibus consequatur. Et ipsa unde rerum est.
19349895,"$2,262.20",6/19/2022 02:27:31,Id temporibus iste laudantium. Ut maiores est id quis et. Consequuntur minus commodi molestias.
91834578,-$959.58,7/21/2022 05:53:01,Aut autem necessitatibus quibusdam. Aut impedit praesentium quisquam deleniti.
39854088,"-$1,407.65",3/12/2022 05:17:58,Ut fuga quaerat voluptas et praesentium. Vel deserunt qui atque. Nisi quasi voluptates sed vero.
54212520,$653.15,1/23/2022 23:21:14,Vero cum possimus eum laborum ad. Ratione facilis quo ea numquam et ab.
24926912,-$224.77,11/13/2021 10:02:39,Reiciendis libero amet non repellendus laborum. Adipisci ut eligendi omnis.
45934386,"$1,483.53",7/20/2022 19:29:30,Consequuntur eius aut dolore et id. Et consequuntur autem odit aut quod perspiciatis vel.
15556474,$988.61,1/2/2022 01:39:52,Sit nulla corrupti amet minus. In sequi praesentium id nisi.
67112633,"$1,928.14",2/2/2022 15:24:00,Ut autem et blanditiis quisquam. Voluptatum alias assumenda labore quae. Quam eligendi et earum.
90126969,"$1,048.76",3/16/2022 09:06:48,Maxime hic praesentium temporibus. Ipsa qui delectus esse beatae. Impedit modi explicabo aut nisi.
73327011,$719.68,12/8/2021 17:25:15,Quis ea neque dolor earum quidem ab. Doloribus cupiditate quam eaque. Dolor vel perferendis autem.
61459761,"$1,186.21",7/21/2022 21:27:20,Aut odit qui eligendi pariatur eius quae deleniti. Aspernatur ut aspernatur soluta.
39325118,"$1,464.50",12/16/2021 08:49:12,Qui voluptatem non deleniti doloremque. Harum aliquam qui ea suscipit. Et quis odit id vel sequi.
59583242,-$822.08,2/7/2022 10:33:08,Porro aut vel non sed velit ullam maiores. Aperiam odio qui dolore temporibus.
86405800,"$2,401.40",8/18/2022 10:48:03,Ut porro ut ab necessitatibus ea sed. Nulla sint eligendi excepturi doloribus vel eum quis dolorem.
82757521,"$1,160.28",4/5/2022 17:54:47,At iure magnam non earum molestiae animi et. Saepe qui et delectus ducimus in.
80558612,"$2,139.44",6/3/2022 20:38:55,Natus nihil est aut dolore illum in. Tempore omnis quaerat sed nobis ipsa nobis.
74420577,"$1,575.79",8/16/2022 13:22:11,Repudiandae nihil est dolore beatae numquam ut. Labore quasi assumenda ipsam enim.
61192865,"$1,223.12",3/25/2022 20:32:01,Velit sunt nobis voluptates. Corrupti dolor numquam laborum. Fugit animi velit soluta dicta.
44188917,-$337.86,1/24/2022 08:08:46,Delectus non rerum ad ad. Reprehenderit nam quia magnam non consequuntur sit.
62030166,"$1,614.36",6/17/2022 01:03:32,Tempore accusantium possimus qui ut. Voluptas et quisquam nesciunt architecto ut.
50803005,$912.38,6/2/2022 18:55:35,Quod ullam ea autem. Quas eum accusantium ad voluptatem quam non.
77863199,"$2,283.32",11/1/2021 07:07:34,Officiis sint doloribus in esse et similique. Non officia voluptatem assumenda totam.
53455841,"$1,943.82",6/15/2022 16:48:46,Autem omnis aut quidem ab. Aut odio voluptatem tenetur.
2005578,$150.20,10/11/2021 04:40:12,Quos magni quos distinctio deleniti. Id sit tempora quo necessitatibus deserunt corporis quasi aut.
64203772,$476.23,6/10/2022 04:16:01,Rerum quos est officiis quo molestiae. Aut tenetur quod tempora et omnis qui libero.
39949340,-$478.14,7/2/2022 22:13:20,Aut qui et autem voluptatem voluptas consequatur. Et deserunt explicabo in sit tempora dicta.
8730786,$765.42,1/10/2022 21:12:53,Vitae deserunt numquam tempora non in. Aliquid beatae nobis ratione facere neque.
77643892,$977.50,9/23/2021 18:23:02,Aliquam ipsum dolores repellendus enim. Beatae eius maiores non. Est dicta ut iure esse.
16943376,"$2,249.82",4/11/2022 11:01:47,Est hic beatae quisquam ut assumenda. Iste ut iste et aut ipsa hic tenetur. Est dolore rerum ipsam.
15005461,"$1,287.23",2/27/2022 05:49:44,Mollitia dolores alias dolor molestiae sed porro aut. Harum sit quis enim occaecati fugit.
67249684,"$2,498.76",3/3/2022 15:02:00,Quo tempora fugiat accusantium a tempore. Voluptatibus cum corporis non labore non sunt.
45699336,$705.34,1/13/2022 09:44:02,Consequatur aliquam incidunt dolores nobis eveniet ea. A et ut in ad.
91021212,"$1,559.28",10/28/2021 16:02:11,Quis dolore sed provident sed sit. Iste eum totam qui animi. Nostrum eveniet est earum rerum.
48387256,"$1,165.36",10/20/2021 19:00:35,Doloribus assumenda accusantium quis et. Ea aut repudiandae ea velit tenetur eius laborum.
66838887,$79.08,4/5/2022 01:49:10,Qui cumque iure impedit nobis. Quo libero est sit enim debitis sequi.
48361370,"$2,077.27",5/1/2022 06:00:13,Ab sunt nemo corrupti neque sit expedita. Harum ut illo unde placeat eum excepturi aperiam.
41252529,"$2,066.98",4/25/2022 08:07:39,Aliquid ad quis quos ab. Ut quae blanditiis fuga eligendi. Asperiores soluta rerum aut molestiae.
13506321,$23.60,5/13/2022 04:33:59,Suscipit et tenetur sed velit. Corrupti sequi nesciunt reiciendis non velit porro explicabo.
99882868,"$1,388.99",1/18/2022 13:42:16,Eligendi iste et hic ratione omnis provident atque. Dolores enim aut provident ducimus.
80062991,$852.34,12/11/2021 03:10:21,Laudantium neque qui voluptatem. Provident quia magni qui temporibus quam voluptate aliquam.
45287863,"$2,280.09",2/4/2022 15:31:16,Saepe officiis ad dolorem molestiae ipsa vel ipsam. Optio cupiditate saepe dolores dignissimos aut.
38935449,"$1,889.46",11/16/2021 02:11:10,Odio amet laborum ut nihil est velit aspernatur. Et et nam tempore sint aut deleniti.
24944111,$891.11,6/3/2022 08:51:23,Est consequatur ut ex. Quidem sed voluptatem dignissimos architecto ut blanditiis dolorem.
96393149,"-$1,592.31",4/13/2022 23:08:40,Facilis saepe laborum possimus facere sint consequatur odit. Voluptas enim qui dicta est.
31673147,"$1,424.20",1/28/2022 07:45:59,Facilis non est dolores placeat et sunt. Fuga odio porro voluptate impedit harum.
94211028,"$2,376.55",2/14/2022 19:32:48,Repellat asperiores quia et quam aut est. Ut sint voluptatem repellendus laudantium rerum sed et.
76731350,"-$2,084.77",8/7/2022 10:55:45,Sit suscipit mollitia esse vel voluptatem labore. Ea minima soluta rerum quas a et consequatur.
679577,"$1,809.73",9/13/2021 04:39:21,Praesentium cum repellat odit quo ipsa qui hic. Sed ab soluta non. Temporibus sed nemo enim et eum.
77905480,"$1,781.84",2/24/2022 21:51:06,Accusantium libero voluptas deserunt possimus est. Qui expedita sint unde dolor et animi.
42203467,$333.45,11/18/2021 18:00:51,Optio quos dolor dolore dolore autem est velit. Animi qui sunt ut ex voluptatem ducimus.
44922254,"$1,662.67",2/6/2022 10:56:56,Quia perferendis sit est. Dolorem id ex sit fugiat. Sed ea explicabo non quidem assumenda.
76152099,-$529.88,7/31/2022 17:24:08,Nisi odit ratione illo molestiae repudiandae et nemo delectus. Omnis hic blanditiis ea fugiat sed.
48892830,"-$1,878.49",7/26/2022 02:18:43,Deserunt nihil accusamus ea architecto ea non ab. Labore eos sint quo amet. Enim et sapiente ipsum.
88378671,"$1,151.43",5/6/2022 09:36:14,Molestias eos autem rerum nostrum. Consectetur ratione mollitia doloribus facere voluptate.
16826174,-$616.57,4/9/2022 22:48:08,Natus perferendis eum sit aliquid dolor. Laboriosam quidem fugiat eos accusantium ut dolorum.
89491332,"$1,847.68",12/23/2021 01:20:38,Consequatur et veniam in quam ex natus. Sequi corrupti et non ut sit cupiditate.
4371776,"$1,404.50",9/26/2021 10:00:56,Perspiciatis necessitatibus corrupti illo ut rem molestias. Et omnis facere quia accusantium.
39122437,"-$1,450.01",10/5/2021 07:59:07,Vero voluptatem aut dolorem et repellendus eius. Aut aliquam commodi quo qui.
92023983,"$1,787.19",11/9/2021 13:57:33,Eum voluptatibus ipsa aut. Nulla odio quia ut adipisci. Earum ea doloribus eius iusto non nostrum.
45335604,"-$2,459.84",3/5/2022 13:07:35,Harum et eum sed quis. Et ut vel ea non distinctio temporibus magni.
74447234,-$323.68,6/12/2022 13:09:22,Soluta autem eaque repellat. Alias quae nostrum est autem. Enim ut molestiae cumque.
33259075,$410.11,9/15/2021 08:20:41,Impedit vel aut fuga id aut vel. Mollitia numquam atque culpa pariatur.
91206942,"$1,838.08",7/13/2022 18:51:24,Qui ea laborum vel earum eum ut. Numquam occaecati odit vero ipsum aperiam aliquam sequi.
76256795,-$756.29,1/6/2022 20:32:22,Porro amet eum est ut. Quam laudantium corrupti commodi alias tenetur. Sed aut dolorem placeat.
16344450,"$2,156.38",12/24/2021 10:32:54,Ab odio minima sed dicta consequuntur. Animi consectetur in aperiam optio provident.
34233421,"$1,761.91",12/22/2021 03:55:39,Facere architecto fugit dolores. Et quos aut nulla sint neque sed totam. Id quia explicabo in sed.
55515800,"$2,320.18",9/17/2021 08:46:59,Soluta et laborum error esse quia. Est voluptatibus repellat est ut. Vero impedit ut molestiae.
28809502,$595.05,1/8/2022 09:36:54,Ea dolore dignissimos sequi eum. Nihil eum optio minus eveniet.
24920489,$35.51,5/19/2022 19:43:20,Et et voluptas at. Rem est id molestias aut et molestiae. Et dolorem vel pariatur.
70190648,"-$2,421.47",9/3/2021 03:42:36,Totam iste veniam et. Suscipit hic voluptas velit libero a sapiente dolor.
96538755,"$1,159.86",9/6/2021 10:48:47,Consequatur reprehenderit aliquid fugit. Aut totam excepturi non corrupti odio consequatur.
45307838,"$1,140.60",3/23/2022 07:17:50,Repellendus consequatur sint corrupti voluptatem sapiente. Neque aut aut aut.
51685186,"-$1,530.19",2/5/2022 18:05:17,Dolor voluptas nesciunt nostrum eos quaerat fuga. Labore nobis fugit debitis et amet.
60709599,-$315.52,3/1/2022 16:24:21,Adipisci porro et minima eum. Voluptate fugiat voluptas occaecati autem accusamus et.
10164114,"$1,631.00",5/23/2022 13:52:42,Perferendis nisi libero recusandae fuga est eaque ea. Velit ab qui culpa. Error est dolorum dolor.
71905794,$71.98,5/14/2022 02:23:46,Libero quia ea temporibus dolore. Unde rerum distinctio aut reprehenderit voluptate et sed.
54057036,"$2,180.37",7/3/2022 07:37:35,Ullam et tempora nobis reiciendis similique. Consectetur nihil et est a nam debitis.
92847968,"$1,774.83",8/22/2021 08:10:40,Harum ut repellat voluptatem vel. Consectetur dolores perferendis repudiandae. Tempore aut ut est.
80609389,$392.36,7/12/2022 22:36:40,Quod error non nisi asperiores enim explicabo. Aut est fuga dolorem nemo. Iste minus blanditiis et.
1509834,$231.46,6/17/2022 11:00:54,Ratione dolorem tenetur assumenda odio. Blanditiis laborum explicabo necessitatibus aut.
69572461,"-$2,106.38",5/31/2022 07:36:56,Qui dicta et sit. Est fugit cum omnis repellat et quasi doloribus. Quos id officia voluptas omnis.
92204816,"$1,567.54",10/11/2021 03:28:48,Qui vel iure omnis sed. Vero exercitationem odio aut eveniet maxime.
21292926,"$2,321.24",9/21/2021 19:49:54,Rerum qui totam voluptate magni et officia. Libero quae vero rerum id sint. Ipsam in sed et quis.
15043170,$736.67,3/22/2022 08:03:24,Iure molestiae sequi et quo. Nobis rerum quaerat dolores assumenda.
64876596,$226.40,6/7/2022 19:57:08,Est deserunt dolorem temporibus. Dignissimos ut pariatur enim molestiae qui aspernatur enim et.
18531225,"$1,310.06",4/19/2022 05:06:27,Itaque culpa ea voluptatem et beatae. Aut rerum voluptatem voluptas veritatis similique et quis.
36784475,-$584.55,10/20/2021 20:37:20,Molestiae id laboriosam laboriosam est. Nesciunt mollitia provident dolor tempore velit atque.
42943695,"$1,877.31",12/3/2021 01:29:24,Non alias et distinctio amet. Deserunt nam autem omnis voluptas esse aspernatur.
62907347,$660.46,1/8/2022 11:10:38,Qui totam maiores consectetur quis. Sed non dicta repellat. Quo repellendus cumque quasi sint.
310129,"-$1,498.19",11/27/2021 01:10:21,Tempore quasi incidunt ut hic consequatur suscipit. Culpa quibusdam dolor illo.
3337631,"$1,180.62",8/10/2022 01:05:26,Atque tempore maxime harum aspernatur. Enim non minus adipisci qui beatae.
99073186,"$1,662.17",1/16/2022 11:02:08,Doloremque tenetur sint eos quam suscipit. Nam rerum deserunt ut minus nam.
64235631,"$1,908.60",10/21/2021 03:36:36,Aliquam explicabo cumque vel molestiae quia. Id quas qui et eius unde et qui.
17161261,"-$1,481.21",10/8/2021 00:14:59,Hic et est et et. Incidunt in provident voluptatibus ex asperiores. Sed vel ea voluptatibus sunt.
58991664,"$1,640.67",3/22/2022 10:18:30,Quod voluptates rerum facere. Sint praesentium ad placeat ut et. Cum et officiis molestiae.
35423816,-$314.47,11/26/2021 22:57:40,Beatae sit non doloribus error qui. Iure ab dolorem et officiis et.
25075565,"-$1,692.83",2/22/2022 18:57:42,Quae et ea voluptatem corporis laudantium. Pariatur repudiandae fugiat qui est vel enim.
56035374,"$1,255.95",9/29/2021 14:29:28,Quisquam eius exercitationem ea sint recusandae. Vero mollitia itaque aspernatur voluptatem.
29331683,-$222.39,4/25/2022 02:31:44,Eaque aut a quisquam labore quam accusantium fugit. Nobis iste ea iure qui aut ut.
49630009,"$1,759.98",11/20/2021 00:48:37,Velit aut delectus itaque. Fugiat et sit corrupti aut quod cumque. Praesentium cumque rem ut minus.
26543973,"-$2,437.30",7/2/2022 10:39:21,Facilis accusantium ab sit nihil. Sed architecto reprehenderit assumenda modi aut nihil eum.
33145887,$573.54,7/3/2022 19:45:10,Facilis sit eum sunt error corporis. Suscipit odio ad ipsum sequi est nihil.
45149561,"$1,648.24",10/19/2021 11:33:15,Nulla saepe doloribus perspiciatis aperiam in ipsam quo. Voluptatem consequatur eum ea cum tempore.
95177279,"$2,318.19",11/30/2021 23:18:49,Est dolore impedit id amet ea. Quo culpa voluptas veritatis dolorem.
64092094,$424.54,5/17/2022 21:44:49,Sequi non sit laborum et inventore. Accusantium qui voluptatem vitae velit voluptatibus.
34596481,$818.85,1/9/2022 02:26:46,Vitae laboriosam earum molestiae aut excepturi. Soluta et labore saepe quibusdam.
4777844,$380.49,2/13/2022 01:26:50,Ex nostrum id qui. Fuga non in eaque qui et rem. Minus nam ut ex quibusdam qui.
36430280,"$2,473.66",3/28/2022 18:36:31,Quia hic voluptate magni sunt sit tempora. Molestiae illo aut nesciunt modi hic.
23179497,"$1,576.44",6/4/2022 04:48:25,Corporis id dolorum rerum illo. Id autem et eum et. Adipisci laborum provident sit qui.
57754236,-$65.05,10/19/2021 17:06:50,Placeat ea quos sequi est. Est qui soluta quod enim occaecati dolores.
92605049,$143.57,7/28/2022 04:01:56,Sed dolorem perferendis tenetur non nesciunt. Consequatur voluptas rerum deserunt quis.
44919771,"$1,119.84",4/22/2022 06:09:57,Magni et omnis omnis dolorem. Praesentium quia ut aut in. Cumque sunt eum nesciunt.
43554739,"$1,766.64",1/29/2022 19:22:35,Cumque quisquam libero et consequatur ut ex. Cupiditate possimus dolores ut mollitia consequatur.
94768311,$274.34,6/19/2022 12:29:19,Ea qui et odit vero quas temporibus quo. Quia delectus et ea provident. Beatae et quo placeat et.
66195139,"-$1,508.17",4/21/2022 17:37:29,Rerum alias autem beatae voluptatem dolorum quisquam voluptas. Eius officiis ea dolor molestiae.
79611642,"$1,151.56",12/12/2021 23:51:40,Eaque tempore corporis corrupti id. Tenetur explicabo cum suscipit ut voluptas quaerat.
69608106,"$1,363.35",6/18/2022 17:16:32,A possimus non ut voluptatem. Veniam ut ratione consequuntur quia pariatur beatae in.
76049496,"$1,422.78",12/8/2021 17:49:39,Velit repudiandae ex neque quae esse. Dolores magnam illum qui perferendis non nobis beatae.
35590429,"$1,021.82",10/20/2021 18:54:22,Delectus porro necessitatibus a sit. Repellat velit dolore voluptates.
63966595,"$1,302.47",9/10/2021 12:43:57,Dolores quaerat illum corporis. Tenetur ut et modi sapiente. Impedit possimus error fuga.
60159021,"-$1,316.94",4/9/2022 19:21:32,Omnis cupiditate non aliquid eius unde quis. Doloremque et deserunt consectetur iure.
11196364,"-$1,236.18",12/2/2021 14:28:59,Vel aspernatur qui qui natus. Sapiente iure suscipit quia est.
25436456,"$1,805.49",2/23/2022 11:54:35,Facilis id assumenda dignissimos aut. In iure tempore quis tenetur ab.
90453787,$236.34,11/9/2021 04:25:18,Adipisci dignissimos est libero. Temporibus minus quae consectetur placeat qui iusto sit nemo.
79644049,"$1,428.08",3/8/2022 07:08:22,Natus asperiores doloremque a et. In aut officia velit a repellat.
54986599,"$1,789.82",8/6/2022 06:15:06,Occaecati odio et fuga labore ut. Non iusto temporibus hic provident.
42476551,"$1,258.09",7/2/2022 22:25:09,Sed ea cum distinctio. Molestias tenetur nihil est. Accusantium non quam sapiente.
81696441,"$1,491.76",3/17/2022 18:32:12,Minus autem molestias nemo minus. A recusandae eum impedit sequi consectetur ratione qui.
96276442,"-$1,196.42",9/11/2021 11:39:42,Sit corporis cupiditate beatae sit. Rerum vel quidem deleniti qui officia et dolores.
95471610,"$2,020.57",5/14/2022 03:38:58,Molestiae eos magni vitae pariatur voluptatibus. Maxime fugiat temporibus neque dolores quia.
11306788,"-$2,314.95",5/1/2022 05:46:26,Tempora rerum iste provident dicta libero cupiditate. Aut sapiente dolor ipsum porro odio.
